season,date,dow,month,start,home,away,stadium,home_teams,is_dome,is_secondary,crowd,capacity,occupancy,sold_out,home_rank,home_wpct,home_gb,home_streak,home_last10,away_rank,away_wpct,away_gb,away_streak,away_last10,gb_from_playoff_line,season_progress,temp,rain,rain_game,rain_day,humid,wind,cloud
2023,2023-08-03,목,08,18:30,한화,두산,한밭,한화,0,0,9024,12000,0.752,0,8,0.44,16.0,-4,3,3,0.529,8.5,2,5,5.5,0.621,33.1,0,0.0,0,58.0,1.1,3
2023,2023-08-04,금,08,18:30,KIA,한화,광주,KIA,0,0,11495,19030,0.604,0,6,0.494,12.0,1,6,8,0.447,16.0,1,4,1.5,0.628,33.2,0,0.0,0,63.0,2.3,2
2023,2023-08-04,금,08,18:30,삼성,LG,대구,삼성,0,0,10856,24000,0.4523,0,10,0.407,20.0,-1,5,1,0.629,0.0,7,7,9.5,0.628,34.3,0,0.0,0,50.0,1.2,3
2023,2023-08-04,금,08,18:30,롯데,SSG,사직,롯데,0,0,8545,22990,0.3717,0,7,0.472,14.0,-1,3,2,0.568,5.5,-3,4,3.5,0.628,31.3,0,0.0,0,68.0,3.0,2
2023,2023-08-04,금,08,18:30,두산,KT,잠실,LG;두산,0,0,6358,23750,0.2677,0,3,0.523,9.5,-1,4,4,0.522,9.5,6,9,-1.0,0.628,33.2,0,0.0,0,57.0,2.8,2
2023,2023-08-04,금,08,18:30,NC,키움,창원,NC,0,0,5107,17861,0.2859,0,5,0.511,10.5,1,5,9,0.432,18.0,-5,2,0.0,0.628,33.0,0,0.0,0,59.0,1.1,1
2023,2023-08-05,토,08,18:00,KIA,한화,광주,KIA,0,0,13487,19030,0.7087,0,6,0.5,11.0,2,7,8,0.442,16.0,-1,4,1.5,0.635,33.7,0,0.0,0,71.0,1.1,1
2023,2023-08-05,토,08,18:00,삼성,LG,대구,삼성,0,0,15879,24000,0.6616,0,10,0.413,19.0,1,6,1,0.622,0.0,-1,7,9.5,0.635,35.8,0,0.0,0,45.0,2.8,2
2023,2023-08-05,토,08,18:00,롯데,SSG,사직,롯데,0,0,10670,22990,0.4641,0,7,0.467,14.0,-2,3,2,0.573,4.5,1,4,4.5,0.635,30.9,0,0.0,0,66.0,2.5,1
2023,2023-08-05,토,08,18:00,두산,KT,잠실,LG;두산,0,0,8847,23750,0.3725,0,5,0.517,9.5,-2,3,3,0.527,8.5,7,9,0.0,0.635,33.7,0,0.0,0,62.0,2.7,3
2023,2023-08-05,토,08,18:00,NC,키움,창원,NC,0,0,8244,17861,0.4616,0,4,0.517,9.5,2,5,9,0.427,18.0,-6,1,0.0,0.635,31.1,0,0.0,0,69.0,2.3,0
2023,2023-08-06,일,08,17:00,KIA,한화,광주,KIA,0,0,10125,19030,0.5321,0,6,0.506,10.0,3,8,8,0.437,16.0,-2,3,1.5,0.642,32.7,0,0.0,0,77.0,1.4,4
2023,2023-08-06,일,08,17:00,삼성,LG,대구,삼성,0,0,11446,24000,0.4769,0,10,0.419,18.0,2,6,1,0.615,0.0,-2,7,9.5,0.642,33.8,0,0.0,0,57.0,4.8,6
2023,2023-08-06,일,08,17:00,롯데,SSG,사직,롯데,0,0,8162,22990,0.355,0,7,0.462,14.0,-3,3,2,0.578,3.5,2,5,5.5,0.642,33.5,0,0.0,0,50.0,3.3,2
2023,2023-08-06,일,08,17:00,두산,KT,잠실,LG;두산,0,0,6744,23750,0.284,0,4,0.522,8.5,1,3,5,0.522,8.5,-1,8,0.0,0.642,28.7,2.5,2.5,4.9,74.0,1.3,8
2023,2023-08-06,일,08,17:00,NC,키움,창원,NC,0,0,6583,17861,0.3686,0,3,0.522,8.5,3,5,9,0.423,18.0,-7,1,0.0,0.642,34.2,0,0.0,0,52.0,2.0,2
2023,2023-08-08,화,08,18:30,키움,롯데,고척,키움,1,0,8376,16000,0.5235,0,9,0.418,19.0,-8,1,7,0.467,14.0,1,3,9.5,0.649,35.2,0,0.0,0,52.0,2.5,1
2023,2023-08-08,화,08,18:30,SSG,NC,문학,SSG,0,0,8131,23000,0.3535,0,2,0.571,4.5,-1,4,3,0.527,8.5,4,6,-5.0,0.649,33.9,0,0.0,0,57.0,3.8,2
2023,2023-08-08,화,08,18:30,KT,한화,수원,KT,0,0,9704,18700,0.5189,0,4,0.527,8.5,1,8,8,0.437,16.5,-2,2,-1.0,0.649,34.3,0,0.0,0,53.0,2.0,3
2023,2023-08-08,화,08,18:30,두산,삼성,잠실,LG;두산,0,0,8519,23750,0.3587,0,5,0.516,9.5,-1,3,10,0.415,19.0,-1,6,0.0,0.649,35.2,0,0.0,0,52.0,2.5,1
2023,2023-08-09,수,08,18:30,키움,롯데,고척,키움,1,0,7424,16000,0.464,0,9,0.414,19.5,-9,0,7,0.473,13.5,2,3,10.5,0.654,29.5,0,0.0,0,70.0,3.6,10
2023,2023-08-09,수,08,18:30,KIA,LG,광주,KIA,0,0,3700,19030,0.1944,0,6,0.506,10.5,3,7,1,0.62,0.0,1,8,1.5,0.654,25.9,0.0,0.0,0.3,99.0,2.9,10
2023,2023-08-09,수,08,18:30,SSG,NC,문학,SSG,0,0,6473,23000,0.2814,0,2,0.565,5.0,-2,4,3,0.533,8.0,5,6,-4.0,0.654,30.0,0,0.0,0.0,67.0,2.1,10
2023,2023-08-09,수,08,18:30,KT,한화,수원,KT,0,0,10099,18700,0.5401,0,4,0.532,8.0,2,9,8,0.432,17.0,-3,2,-1.0,0.654,30.1,0,0.0,0,66.0,3.4,10
2023,2023-08-09,수,08,18:30,두산,삼성,잠실,LG;두산,0,0,8344,23750,0.3513,0,5,0.522,9.0,1,4,10,0.411,19.5,-2,5,0.0,0.654,29.5,0,0.0,0,70.0,3.6,10
2023,2023-08-10,목,08,18:30,키움,롯데,고척,키움,1,0,6240,16000,0.39,0,9,0.42,19.5,1,1,7,0.468,14.5,-1,3,9.5,0.661,21.1,10.2,19.7,71.7,96.0,4.5,10
2023,2023-08-11,금,08,18:30,SSG,삼성,문학,SSG,0,0,7495,23000,0.3259,0,2,0.57,5.0,1,5,9,0.417,19.5,1,6,-5.0,0.662,24.6,0.0,1.3,44.1,89.0,3.7,10
2023,2023-08-11,금,08,18:30,롯데,KIA,사직,롯데,0,0,10118,22990,0.4401,0,7,0.474,14.0,1,4,6,0.5,11.5,-1,7,4.0,0.662,28.3,0,0.0,0,71.0,4.1,1
2023,2023-08-11,금,08,18:30,KT,NC,수원,KT,0,0,5969,18700,0.3192,0,3,0.537,8.0,3,9,4,0.527,9.0,-1,6,-2.0,0.662,25.7,0.0,0.0,30.0,81.0,1.1,10
2023,2023-08-11,금,08,18:30,LG,키움,잠실,LG;두산,0,0,11910,23750,0.5015,0,1,0.624,0.0,2,8,10,0.416,20.0,-1,1,-10.0,0.662,24.9,0.0,0.0,45.2,87.0,2.4,10
2023,2023-08-11,금,08,18:30,한화,두산,한밭,한화,0,0,7333,12000,0.6111,0,8,0.427,18.0,-4,1,5,0.516,10.0,-1,4,8.0,0.662,26.8,0.0,0.0,8.0,71.0,2.2,10
2023,2023-08-12,토,08,18:00,SSG,삼성,문학,SSG,0,0,18055,23000,0.785,0,2,0.564,6.0,-1,4,8,0.423,19.5,2,6,-4.0,0.669,25.6,0,0.0,21.7,87.0,0.1,4
2023,2023-08-12,토,08,18:00,롯데,KIA,사직,롯데,0,0,16677,22990,0.7254,0,7,0.479,14.0,2,5,6,0.494,12.5,-2,6,4.0,0.669,27.2,0,0.0,0.0,68.0,3.6,7
2023,2023-08-12,토,08,18:00,KT,NC,수원,KT,0,0,10138,18700,0.5421,0,4,0.531,9.0,-1,8,3,0.532,9.0,1,7,-1.0,0.669,25.9,0,0.0,0.6,77.0,2.3,2
2023,2023-08-12,토,08,18:00,LG,키움,잠실,LG;두산,0,0,17624,23750,0.7421,0,1,0.628,0.0,3,8,10,0.412,21.0,-2,1,-10.0,0.669,23.6,0.0,0.0,1.5,92.0,1.9,9
2023,2023-08-12,토,08,18:00,한화,두산,한밭,한화,0,0,12000,12000,1.0,1,9,0.422,19.0,-5,1,5,0.521,10.0,1,5,9.0,0.669,26.7,0,0.0,3.7,78.0,0.0,9
2023,2023-08-13,일,08,17:00,SSG,삼성,문학,SSG,0,0,16473,23000,0.7162,0,2,0.568,6.0,1,4,9,0.418,20.5,-1,5,-5.0,0.676,29.2,0,0.0,0,68.0,3.1,7
2023,2023-08-13,일,08,17:00,롯데,KIA,사직,롯데,0,0,14325,22990,0.6231,0,7,0.474,15.0,-1,5,6,0.5,12.5,1,6,4.0,0.676,28.4,0,0.0,0,69.0,2.5,5
2023,2023-08-13,일,08,17:00,KT,NC,수원,KT,0,0,9736,18700,0.5206,0,3,0.536,9.0,1,8,4,0.526,10.0,-1,7,-2.0,0.676,30.8,0,0.0,0,57.0,1.9,7
2023,2023-08-13,일,08,17:00,LG,키움,잠실,LG;두산,0,0,18279,23750,0.7696,0,1,0.632,0.0,4,8,10,0.408,22.0,-3,1,-11.0,0.676,30.7,0,0.0,0,61.0,2.0,7
2023,2023-08-13,일,08,17:00,한화,두산,한밭,한화,0,0,11007,12000,0.9173,0,8,0.429,19.0,1,2,5,0.516,11.0,-1,5,8.0,0.676,31.1,0,0.0,0,64.0,2.2,8
2023,2023-08-15,화,08,17:00,KIA,키움,광주,KIA,0,0,11541,19030,0.6065,0,6,0.495,13.5,-1,5,10,0.404,23.0,-4,1,1.5,0.683,31.9,0,0.0,0,74.0,0.5,4
2023,2023-08-15,화,08,17:00,삼성,LG,대구,삼성,0,0,14248,24000,0.5937,0,9,0.414,21.5,-2,5,1,0.635,0.0,5,8,9.5,0.683,32.3,0,0.0,0,58.0,1.8,3
2023,2023-08-15,화,08,17:00,롯데,SSG,사직,롯데,0,0,11871,22990,0.5164,0,7,0.48,15.0,1,5,2,0.573,6.0,2,5,3.0,0.683,29.7,0,0.0,0,66.0,2.8,6
2023,2023-08-15,화,08,17:00,두산,KT,잠실,LG;두산,0,0,11069,23750,0.4661,0,5,0.51,12.0,-2,4,3,0.541,9.0,2,8,0.0,0.683,30.7,0,0.0,0,69.0,3.8,8
2023,2023-08-15,화,08,17:00,NC,한화,창원,NC,0,0,10116,17861,0.5664,0,4,0.521,11.0,-2,6,8,0.435,19.0,2,3,-1.0,0.683,29.3,0,0.0,0,72.0,2.2,3
2023,2023-08-16,수,08,18:30,KIA,키움,광주,KIA,0,0,7050,19030,0.3705,0,6,0.489,13.5,-2,4,10,0.41,22.0,1,2,1.5,0.69,30.0,0,0.0,0,77.0,0.6,4
2023,2023-08-16,수,08,18:30,삼성,LG,대구,삼성,0,0,7441,24000,0.31,0,9,0.42,20.5,1,5,1,0.629,0.0,-1,7,8.5,0.69,27.2,1.2,3.1,1.2,79.0,2.4,10
2023,2023-08-16,수,08,18:30,롯데,SSG,사직,롯데,0,0,10542,22990,0.4585,0,7,0.485,14.0,2,6,2,0.567,6.0,-1,5,2.0,0.69,25.8,0,0.0,0,78.0,2.0,10
2023,2023-08-16,수,08,18:30,두산,KT,잠실,LG;두산,0,0,5160,23750,0.2173,0,5,0.505,12.0,-3,3,3,0.545,8.0,3,8,0.0,0.69,29.1,0.3,0.3,0.3,69.0,2.3,7
2023,2023-08-16,수,08,18:30,NC,한화,창원,NC,0,0,5033,17861,0.2818,0,4,0.521,10.5,-2,6,8,0.435,18.5,2,3,-1.5,0.69,26.8,0,0.0,0,80.0,1.8,9
2023,2023-08-17,목,08,18:30,KIA,키움,광주,KIA,0,0,6159,19030,0.3236,0,6,0.495,13.5,1,5,10,0.406,23.0,-1,2,0.5,0.697,29.1,0,0.0,0,81.0,2.1,6
2023,2023-08-17,목,08,18:30,삼성,LG,대구,삼성,0,0,7415,24000,0.309,0,9,0.416,21.5,-1,5,1,0.633,0.0,1,7,8.5,0.697,27.8,0,0.0,0.0,69.0,3.5,3
2023,2023-08-17,목,08,18:30,롯데,SSG,사직,롯데,0,0,9843,22990,0.4281,0,7,0.49,14.0,3,7,2,0.561,7.0,-2,5,1.0,0.697,26.7,0,0.0,0,76.0,2.3,8
2023,2023-08-17,목,08,18:30,두산,KT,잠실,LG;두산,0,0,4943,23750,0.2081,0,5,0.5,13.0,-4,3,3,0.55,8.0,4,8,0.0,0.697,30.4,0,0.0,0,67.0,2.2,2
2023,2023-08-17,목,08,18:30,NC,한화,창원,NC,0,0,4875,17861,0.2729,0,4,0.515,11.5,-3,5,8,0.441,18.5,3,3,-1.5,0.697,28.5,0,0.0,0,70.0,1.8,9
2023,2023-08-18,금,08,18:30,키움,롯데,고척,키움,1,0,8817,16000,0.5511,0,10,0.402,23.0,-2,2,6,0.495,13.0,4,8,10.5,0.704,31.0,0,0.0,0.1,67.0,3.2,5
2023,2023-08-18,금,08,18:30,삼성,KIA,대구,삼성,0,0,10630,24000,0.4429,0,9,0.422,20.5,1,5,5,0.5,12.5,2,5,8.0,0.704,26.2,0,0.0,1.6,82.0,3.2,8
2023,2023-08-18,금,08,18:30,SSG,LG,문학,SSG,0,0,14549,23000,0.6326,0,2,0.556,7.0,-3,4,1,0.626,0.0,-1,6,-5.5,0.704,29.5,0,0.0,0,67.0,2.4,0
2023,2023-08-18,금,08,18:30,한화,KT,한밭,한화,0,0,7003,12000,0.5836,0,8,0.436,18.5,-1,3,3,0.554,7.0,5,8,6.0,0.704,31.8,0,0.0,0.2,59.0,1.0,7
2023,2023-08-19,토,08,14:00,키움,롯데,고척,키움,1,0,13423,16000,0.8389,0,10,0.407,23.0,1,3,7,0.49,14.0,-1,7,9.5,0.71,33.0,0,0.0,0,56.0,2.3,6
2023,2023-08-19,토,08,18:00,삼성,KIA,대구,삼성,0,0,17448,24000,0.727,0,9,0.427,20.5,2,5,6,0.495,13.5,-1,4,7.0,0.71,30.3,0,0.0,0.1,70.0,3.2,6
2023,2023-08-19,토,08,18:00,SSG,LG,문학,SSG,0,0,23000,23000,1.0,1,2,0.55,8.0,-4,3,1,0.63,0.0,1,7,-5.5,0.71,28.9,0,0.0,0,69.0,2.9,0
2023,2023-08-19,토,08,18:00,두산,NC,잠실,LG;두산,0,0,12240,23750,0.5154,0,5,0.495,13.5,-5,3,4,0.52,11.0,1,5,0.0,0.71,31.3,0,0.0,0,59.0,3.5,0
2023,2023-08-19,토,08,18:00,한화,KT,한밭,한화,0,0,11606,12000,0.9672,0,8,0.442,18.5,1,4,3,0.549,8.0,-1,8,5.0,0.71,31.3,0,0.0,0,68.0,1.9,2
2023,2023-08-20,일,08,14:00,키움,롯데,고척,키움,1,0,12545,16000,0.7841,0,10,0.413,23.0,2,4,7,0.485,15.0,-2,6,9.5,0.717,31.6,0,0.0,0.0,59.0,1.8,8
2023,2023-08-20,일,08,17:00,삼성,KIA,대구,삼성,0,0,12586,24000,0.5244,0,9,0.423,21.5,-1,5,6,0.5,13.5,1,4,8.0,0.717,27.3,0.0,6.1,0.2,74.0,5.1,10
2023,2023-08-20,일,08,17:00,SSG,LG,문학,SSG,0,0,18441,23000,0.8018,0,3,0.545,9.0,-5,3,1,0.634,0.0,2,8,-4.5,0.717,30.1,0,0.0,0.0,69.0,2.5,3
2023,2023-08-20,일,08,17:00,두산,NC,잠실,LG;두산,0,0,8286,23750,0.3489,0,5,0.5,13.5,1,3,4,0.515,12.0,-1,4,0.0,0.717,31.4,0,0.0,0.0,59.0,2.4,4
2023,2023-08-20,일,08,17:00,한화,KT,한밭,한화,0,0,8762,12000,0.7302,0,8,0.438,19.5,-1,4,2,0.553,8.0,1,8,6.0,0.717,32.2,0,0.0,0,63.0,3.2,6
2023,2023-08-22,화,08,18:30,키움,두산,고척,키움,1,0,6455,16000,0.4034,0,10,0.418,22.0,3,4,5,0.495,13.5,-1,3,8.5,0.724,26.4,27.6,33.2,28.9,91.0,1.3,10
2023,2023-08-22,화,08,18:30,KT,KIA,수원,KT,0,0,7916,18700,0.4233,0,2,0.558,7.0,2,8,6,0.495,13.5,-1,4,-6.5,0.724,28.8,0.0,0.0,0.0,75.0,2.0,8
2023,2023-08-22,화,08,18:30,한화,삼성,한밭,한화,0,0,5806,12000,0.4838,0,8,0.433,19.5,-2,4,9,0.429,20.5,1,6,6.0,0.724,28.5,0,0.0,0.0,72.0,0.0,7
2023,2023-08-23,수,08,18:30,키움,두산,고척,키움,1,0,6455,16000,0.4034,0,10,0.414,22.5,-1,4,5,0.5,13.0,1,3,9.5,0.728,23.7,0.1,0.8,40.3,94.0,3.2,10
2023,2023-08-24,목,08,18:30,키움,두산,고척,키움,1,0,6819,16000,0.4262,0,10,0.411,23.0,-2,4,5,0.505,12.5,2,4,10.5,0.729,27.1,0,0.0,5.2,78.0,2.4,8
2023,2023-08-24,목,08,18:30,SSG,NC,문학,SSG,0,0,6683,23000,0.2906,0,3,0.549,8.0,1,4,4,0.52,11.0,1,4,-4.5,0.729,26.6,0,0.0,5.7,86.0,0.0,9
2023,2023-08-24,목,08,18:30,KT,KIA,수원,KT,0,0,9846,18700,0.5265,0,2,0.562,6.5,3,8,6,0.49,14.0,-2,4,-6.0,0.729,28.2,0,0.0,2.7,77.0,2.0,10
2023,2023-08-24,목,08,18:30,LG,롯데,잠실,LG;두산,0,0,15547,23750,0.6546,0,1,0.627,0.0,-1,7,7,0.481,15.0,-3,6,-12.5,0.729,27.1,0,0.0,5.2,78.0,2.4,8
2023,2023-08-25,금,08,18:30,KIA,한화,광주,KIA,0,0,8457,19030,0.4444,0,6,0.495,14.0,1,5,9,0.429,20.5,-3,4,1.5,0.735,28.7,0,0.0,0,77.0,1.4,0
2023,2023-08-25,금,08,18:30,삼성,키움,대구,삼성,0,0,11135,24000,0.464,0,8,0.434,20.5,2,6,10,0.407,24.0,-3,4,8.0,0.735,31.3,0,0.0,0.7,48.0,3.2,6
2023,2023-08-25,금,08,18:30,롯데,KT,사직,롯데,0,0,10709,22990,0.4658,0,7,0.476,16.0,-4,5,2,0.557,7.5,-1,8,3.5,0.735,28.7,0,0.0,0,66.0,4.8,4
2023,2023-08-25,금,08,18:30,두산,SSG,잠실,LG;두산,0,0,8363,23750,0.3521,0,5,0.51,12.5,3,4,3,0.553,8.0,2,4,0.0,0.735,28.6,0,0.0,0.0,65.0,3.6,2
2023,2023-08-25,금,08,18:30,NC,LG,창원,NC,0,0,9288,17861,0.52,0,4,0.515,12.0,-1,3,1,0.631,0.0,1,7,-0.5,0.735,28.9,0,0.0,0.9,66.0,0.8,5
2023,2023-08-26,토,08,18:00,KIA,한화,광주,KIA,0,0,16812,19030,0.8834,0,6,0.5,13.0,2,5,9,0.424,20.5,-4,4,1.5,0.742,29.2,0,0.0,0,71.0,1.7,4
2023,2023-08-26,토,08,18:00,삼성,키움,대구,삼성,0,0,17586,24000,0.7328,0,8,0.43,20.5,-1,5,10,0.412,23.0,1,5,9.0,0.742,29.7,0,0.0,0,58.0,3.0,5
2023,2023-08-26,토,08,18:00,롯데,KT,사직,롯데,0,0,15657,22990,0.681,0,7,0.472,16.0,-5,4,2,0.561,6.5,1,8,4.5,0.742,28.5,0,0.0,0,62.0,1.7,1
2023,2023-08-26,토,08,18:00,두산,SSG,잠실,LG;두산,0,0,15101,23750,0.6358,0,5,0.514,11.5,4,5,3,0.548,8.0,-1,4,0.0,0.742,28.7,0,0.0,0,62.0,2.1,8
2023,2023-08-26,토,08,18:00,NC,LG,창원,NC,0,0,13484,17861,0.7549,0,4,0.52,11.0,1,4,1,0.625,0.0,-1,6,-0.5,0.742,28.6,0,0.0,0,72.0,2.5,2
2023,2023-08-27,일,08,17:00,KIA,한화,광주,KIA,0,0,12627,19030,0.6635,0,6,0.505,12.0,3,6,9,0.42,20.5,-5,3,0.5,0.749,30.4,0,0.0,0,72.0,1.6,8
2023,2023-08-27,일,08,17:00,삼성,키움,대구,삼성,0,0,13461,24000,0.5609,0,8,0.435,19.5,1,6,10,0.409,23.0,-1,4,8.0,0.749,24.1,3.1,4.7,3.1,93.0,4.7,10
2023,2023-08-27,일,08,17:00,롯데,KT,사직,롯데,0,0,10735,22990,0.4669,0,7,0.467,16.0,-6,4,2,0.565,5.5,2,8,4.5,0.749,29.5,0,0.0,0,64.0,2.4,5
2023,2023-08-27,일,08,17:00,두산,SSG,잠실,LG;두산,0,0,11300,23750,0.4758,0,5,0.509,11.5,-1,5,3,0.552,7.0,1,4,0.0,0.749,28.9,0,0.0,0,65.0,2.5,9
2023,2023-08-27,일,08,17:00,NC,LG,창원,NC,0,0,8771,17861,0.4911,0,4,0.524,10.0,2,4,1,0.619,0.0,-2,5,-1.5,0.749,30.0,0,0.0,0,64.0,2.1,6
2023,2023-08-30,수,08,18:30,SSG,키움,문학,SSG,0,0,7809,23000,0.3395,0,3,0.557,6.0,2,4,10,0.405,23.0,-2,4,-5.0,0.756,23.2,0.0,0.0,0.0,79.0,1.7,10
2023,2023-08-31,목,08,18:30,KIA,NC,광주,KIA,0,0,7152,19030,0.3758,0,5,0.51,11.0,4,7,4,0.529,9.0,3,5,0.0,0.757,27.3,0,0.0,0.1,77.0,0.8,6
2023,2023-08-31,목,08,18:30,SSG,키움,문학,SSG,0,0,9780,23000,0.4252,0,3,0.561,5.5,3,5,10,0.402,23.5,-3,4,-5.5,0.757,25.7,0,0.0,0,66.0,2.2,2
2023,2023-08-31,목,08,18:30,KT,삼성,수원,KT,0,0,8071,18700,0.4316,0,2,0.569,4.5,3,8,8,0.44,18.5,2,7,-6.5,0.757,25.3,0,0.0,0.0,70.0,2.9,7
2023,2023-08-31,목,08,18:30,LG,두산,잠실,LG;두산,0,0,17859,23750,0.752,0,1,0.613,0.0,-3,4,6,0.505,11.5,-2,5,-11.0,0.757,27.4,0,0.0,0,57.0,2.2,2
2023,2023-08-31,목,08,18:30,한화,롯데,한밭,한화,0,0,7179,12000,0.5982,0,9,0.416,20.5,-6,2,7,0.463,16.0,-7,3,9.5,0.757,25.2,0,0.0,0,65.0,1.7,3
2023,2023-09-01,금,09,18:30,키움,KT,고척,키움,1,0,3746,16000,0.2341,0,10,0.407,23.5,1,4,2,0.573,4.5,4,8,12.5,0.764,27.9,0,0.0,0,54.0,3.2,1
2023,2023-09-01,금,09,18:30,삼성,NC,대구,삼성,0,0,12843,24000,0.5351,0,8,0.436,19.5,-1,6,4,0.524,10.0,-1,5,8.5,0.764,28.8,0,0.0,0,58.0,2.2,7
2023,2023-09-01,금,09,18:30,SSG,KIA,문학,SSG,0,0,17281,23000,0.7513,0,3,0.556,6.5,-1,5,5,0.515,11.0,5,7,-4.5,0.764,26.8,0,0.0,0,62.0,2.0,0
2023,2023-09-01,금,09,18:30,LG,한화,잠실,LG;두산,0,0,20381,23750,0.8581,0,1,0.617,0.0,1,5,9,0.412,21.5,-7,2,-11.0,0.764,27.9,0,0.0,0,54.0,3.2,1
2023,2023-09-02,토,09,17:00,키움,KT,고척,키움,1,0,6731,16000,0.4207,0,9,0.412,23.5,2,4,2,0.568,5.5,-1,7,12.5,0.769,29.8,0,0.0,0,44.0,2.9,7
2023,2023-09-02,토,09,17:00,삼성,NC,대구,삼성,0,0,20468,24000,0.8528,0,8,0.432,20.5,-2,6,4,0.528,10.0,1,6,9.5,0.769,27.4,0,1.0,0.1,71.0,3.3,8
2023,2023-09-02,토,09,17:00,SSG,KIA,문학,SSG,0,0,23000,23000,1.0,1,3,0.55,7.5,-2,5,5,0.519,11.0,6,7,-3.5,0.769,28.4,0,0.0,0,57.0,3.5,8
2023,2023-09-02,토,09,14:00,LG,한화,잠실,LG;두산,0,0,23574,23750,0.9926,1,1,0.62,0.0,2,5,10,0.408,22.5,-8,1,-11.0,0.769,30.0,0,0.0,0,48.0,3.2,7
2023,2023-09-03,일,09,14:00,키움,KT,고척,키움,1,0,5778,16000,0.3611,0,9,0.417,22.5,3,4,2,0.562,5.5,-2,7,12.5,0.775,28.6,0,0.0,0.1,71.0,2.6,8
2023,2023-09-03,일,09,14:00,삼성,NC,대구,삼성,0,0,14601,24000,0.6084,0,8,0.429,20.5,-3,5,4,0.533,9.0,2,7,10.5,0.775,30.5,0,0.0,0,61.0,0.9,7
2023,2023-09-03,일,09,14:00,SSG,KIA,문학,SSG,0,0,23000,23000,1.0,1,3,0.545,7.5,-3,5,5,0.524,10.0,7,8,-2.5,0.775,28.1,0,0.0,0,74.0,0.7,9
2023,2023-09-03,일,09,14:00,롯데,두산,사직,롯데,0,0,11436,22990,0.4974,0,7,0.468,16.0,1,3,6,0.5,12.5,-3,5,6.0,0.775,30.2,0,0.0,0,64.0,3.1,4
2023,2023-09-03,일,09,14:00,LG,한화,잠실,LG;두산,0,0,22858,23750,0.9624,0,1,0.615,0.0,-1,5,10,0.413,21.5,1,2,-10.0,0.775,28.6,0,0.0,0.1,71.0,2.6,8
2023,2023-09-04,월,09,18:30,롯데,두산,사직,롯데,0,0,4621,22990,0.201,0,7,0.464,16.0,-1,2,6,0.505,11.5,1,6,7.0,0.782,29.3,0,0.0,0,61.0,2.5,2
2023,2023-09-05,화,09,18:30,KT,LG,수원,KT,0,0,10153,18700,0.5429,0,2,0.558,5.5,-3,6,1,0.609,0.0,-2,4,-3.5,0.783,30.2,0,0.0,0,66.0,2.0,2
2023,2023-09-05,화,09,18:30,롯데,삼성,울산,롯데,0,1,5999,10013,0.5991,0,7,0.468,15.5,1,2,8,0.434,19.5,1,5,6.5,0.783,25.6,0,0.0,0,66.0,3.3,8
2023,2023-09-05,화,09,18:30,NC,키움,창원,NC,0,0,3511,17861,0.1966,0,5,0.528,9.0,-1,6,9,0.421,21.5,4,5,0.0,0.783,28.9,0,0.0,0,45.0,2.9,0
2023,2023-09-05,화,09,18:30,한화,SSG,한밭,한화,0,0,5124,12000,0.427,0,10,0.419,20.5,2,2,3,0.541,7.5,-4,5,11.5,0.783,29.1,0,0.0,0,56.0,1.7,8
2023,2023-09-06,수,09,18:30,KT,LG,수원,KT,0,0,10075,18700,0.5388,0,2,0.553,6.5,-4,5,1,0.613,0.0,1,4,-3.0,0.789,30.8,0,0.0,0,50.0,1.6,2
2023,2023-09-06,수,09,18:30,롯데,삼성,울산,롯데,0,1,6380,10013,0.6372,0,7,0.473,15.5,2,3,8,0.43,20.5,-1,5,6.0,0.789,25.6,0.0,0.0,0.0,70.0,3.3,6
2023,2023-09-06,수,09,18:30,두산,KIA,잠실,LG;두산,0,0,20468,23750,0.8618,0,6,0.5,12.5,-1,5,5,0.528,9.5,8,8,3.0,0.789,31.1,0,0.0,0,48.0,2.5,1
2023,2023-09-06,수,09,18:30,NC,키움,창원,NC,0,0,4269,17861,0.239,0,4,0.532,9.0,1,7,9,0.418,22.5,-1,5,-0.5,0.789,28.9,0,0.0,0,52.0,2.4,1
2023,2023-09-06,수,09,18:30,한화,SSG,한밭,한화,0,0,7213,12000,0.6011,0,10,0.415,21.5,-1,2,3,0.545,7.5,1,5,12.0,0.789,28.3,0,0.0,0,54.0,2.6,5
2023,2023-09-07,목,09,18:30,KT,LG,수원,KT,0,0,10799,18700,0.5775,0,2,0.557,5.5,1,5,1,0.607,0.0,-1,4,-3.0,0.796,29.6,0,0.0,0,41.0,2.0,0
2023,2023-09-07,목,09,18:30,롯데,삼성,울산,롯데,0,1,7156,10013,0.7147,0,7,0.469,15.5,-1,3,8,0.435,19.5,1,5,7.0,0.796,24.3,0,0.0,0,70.0,3.2,3
2023,2023-09-07,목,09,18:30,두산,KIA,잠실,LG;두산,0,0,21838,23750,0.9195,0,6,0.495,12.5,-2,5,5,0.533,8.5,9,9,4.0,0.796,30.2,0,0.0,0,41.0,2.4,0
2023,2023-09-07,목,09,18:30,NC,키움,창원,NC,0,0,4780,17861,0.2676,0,4,0.536,8.0,2,7,10,0.415,22.5,-2,5,-0.5,0.796,27.3,0,0.0,0,47.0,3.8,1
