date,stadium,home,away,home_rank,home_wpct,home_gb,home_streak,home_last10,home_games,away_rank,away_wpct,away_gb,away_streak,away_last10,away_games,gb_from_playoff_line,season_progress
2025-07-20,잠실,LG,롯데,2,0.557,5.5,-1,4,90,3,0.545,6.5,1,5,91,-4.0,0.618
2025-07-22,고척,키움,롯데,10,0.303,28.5,-1,2,92,3,0.539,7.5,-1,4,92,18.0,0.625
2025-07-22,광주,KIA,LG,4,0.535,8.0,1,5,89,2,0.562,5.5,1,5,91,-2.5,0.625
2025-07-22,대구,삼성,SSG,6,0.5,11.0,1,5,89,7,0.5,11.0,-4,4,89,0.5,0.625
2025-07-22,잠실,두산,한화,9,0.437,16.5,3,7,90,1,0.625,0.0,9,9,90,6.0,0.625
2025-07-22,창원,NC,KT,8,0.494,11.5,-1,5,86,5,0.506,10.5,-3,4,92,1.0,0.625
2025-07-23,고척,키움,롯데,10,0.311,28.5,1,2,93,3,0.533,8.5,-2,3,93,18.0,0.632
2025-07-23,광주,KIA,LG,4,0.529,9.0,-1,4,90,2,0.567,5.5,2,6,92,-1.5,0.632
2025-07-23,대구,삼성,SSG,6,0.506,11.0,2,5,90,7,0.494,12.0,-5,3,90,0.5,0.632
2025-07-23,잠실,두산,한화,9,0.432,17.5,-1,6,91,1,0.629,0.0,10,10,91,7.0,0.632
2025-07-23,창원,NC,KT,8,0.488,12.5,-2,5,87,5,0.511,10.5,1,4,93,2.0,0.632
2025-07-24,고척,키움,롯데,10,0.308,28.5,-1,2,94,3,0.538,7.5,1,4,94,19.0,0.639
2025-07-24,광주,KIA,LG,4,0.523,9.0,-2,4,91,2,0.571,4.5,3,7,93,-0.5,0.639
2025-07-24,대구,삼성,SSG,6,0.511,10.0,3,6,91,7,0.489,12.0,-6,3,91,0.5,0.639
2025-07-24,잠실,두산,한화,9,0.438,16.5,1,7,92,1,0.622,0.0,-1,9,92,7.0,0.639
2025-07-24,창원,NC,KT,8,0.482,12.5,-3,4,88,5,0.516,9.5,2,4,94,3.0,0.639
2025-07-25,대전,한화,SSG,1,0.622,0.0,-1,8,93,7,0.494,11.5,1,3,92,-9.5,0.646
2025-07-25,사직,롯데,KIA,3,0.543,7.0,2,5,95,5,0.517,9.5,-3,3,92,-2.5,0.646
2025-07-25,수원,KT,삼성,4,0.522,9.0,3,5,95,6,0.505,10.5,-1,5,92,-0.5,0.646
2025-07-25,잠실,두산,LG,9,0.438,16.5,1,7,93,2,0.576,4.0,4,8,94,7.0,0.646
2025-07-25,창원,NC,키움,8,0.476,13.0,-4,4,89,10,0.304,29.0,-2,2,95,3.5,0.646
2025-07-26,대전,한화,SSG,1,0.626,0.0,1,8,94,7,0.489,12.5,-1,2,93,-10.5,0.653
2025-07-26,사직,롯데,KIA,3,0.548,7.0,3,5,96,5,0.511,10.5,-4,2,93,-3.5,0.653
2025-07-26,수원,KT,삼성,4,0.527,9.0,4,6,96,6,0.5,11.5,-2,4,93,-1.5,0.653
2025-07-26,잠실,두산,LG,9,0.433,17.5,-1,6,94,2,0.581,4.0,5,8,95,7.0,0.653
2025-07-26,창원,NC,키움,8,0.482,13.0,1,5,90,10,0.301,30.0,-3,2,96,2.5,0.653
2025-07-27,대전,한화,SSG,1,0.62,0.0,-1,7,95,7,0.495,11.5,1,3,94,-10.5,0.66
2025-07-27,사직,롯데,KIA,3,0.553,6.0,4,6,97,5,0.505,10.5,-5,1,94,-4.5,0.66
2025-07-27,수원,KT,삼성,4,0.521,9.0,-1,6,97,6,0.505,10.5,1,4,94,-1.5,0.66
2025-07-27,잠실,두산,LG,9,0.429,17.5,-2,5,95,2,0.585,3.0,6,8,96,7.0,0.66
2025-07-27,창원,NC,키움,8,0.488,12.0,2,6,91,10,0.298,30.0,-4,2,97,1.5,0.66
2025-07-29,광주,KIA,두산,6,0.5,10.5,-6,1,95,9,0.435,16.5,1,5,96,0.0,0.667
2025-07-29,대전,한화,삼성,1,0.613,0.0,-2,6,96,5,0.5,10.5,-1,4,95,-10.5,0.667
2025-07-29,문학,SSG,키움,7,0.5,10.5,2,3,95,10,0.295,30.0,-5,2,98,0.0,0.667
2025-07-29,사직,롯데,NC,3,0.558,5.0,5,6,98,8,0.494,11.0,3,6,92,-5.5,0.667
2025-07-29,잠실,LG,KT,2,0.579,3.0,-1,7,97,4,0.526,8.0,1,6,98,-7.5,0.667
2025-07-30,광주,KIA,두산,7,0.495,10.5,-7,1,96,9,0.441,15.5,2,6,97,1.0,0.674
2025-07-30,대전,한화,삼성,1,0.606,0.0,-3,5,97,6,0.505,9.5,1,5,96,-9.5,0.674
2025-07-30,문학,SSG,키움,5,0.505,9.5,3,4,96,10,0.292,30.0,-6,2,99,0.0,0.674
2025-07-30,사직,롯데,NC,3,0.562,4.0,6,7,99,8,0.489,11.0,-1,5,93,-5.5,0.674
2025-07-30,잠실,LG,KT,2,0.583,2.0,1,8,98,4,0.521,8.0,-1,5,99,-7.5,0.674
2025-07-31,광주,KIA,두산,7,0.495,11.0,-7,1,97,9,0.441,16.0,2,5,98,1.0,0.681
2025-07-31,대전,한화,삼성,1,0.611,0.0,1,5,98,6,0.5,10.5,-1,5,97,-10.0,0.681
2025-07-31,문학,SSG,키움,5,0.505,10.0,3,4,97,10,0.292,30.5,-6,2,100,0.0,0.681
2025-07-31,사직,롯데,NC,3,0.557,5.0,-1,7,100,8,0.494,11.0,1,5,94,-5.0,0.681
2025-07-31,잠실,LG,KT,2,0.588,2.0,2,8,99,4,0.515,9.0,-2,5,100,-8.0,0.681
2025-08-01,고척,키움,롯데,10,0.289,31.5,-7,1,101,3,0.561,5.0,1,7,101,21.5,0.688
2025-08-01,광주,KIA,한화,6,0.5,11.0,1,2,98,1,0.615,0.0,2,5,99,1.0,0.688
2025-08-01,대구,삼성,LG,7,0.495,11.5,-2,5,98,2,0.592,2.0,3,9,100,1.5,0.688
2025-08-01,잠실,두산,SSG,9,0.436,17.0,-1,4,99,4,0.511,10.0,4,5,98,7.0,0.688
2025-08-01,창원,NC,KT,8,0.489,12.0,-1,4,95,5,0.51,10.0,-3,5,101,2.0,0.688
2025-08-02,고척,키움,롯데,10,0.296,30.5,1,2,102,3,0.556,5.0,-1,7,102,20.5,0.694
2025-08-02,광주,KIA,한화,5,0.505,10.0,2,2,99,1,0.608,0.0,-1,4,100,0.0,0.694
2025-08-02,대구,삼성,LG,8,0.49,11.5,-3,4,99,2,0.596,1.0,4,9,101,1.5,0.694
2025-08-02,잠실,두산,SSG,9,0.432,17.0,-2,3,100,4,0.516,9.0,5,6,99,7.0,0.694
2025-08-02,창원,NC,KT,7,0.495,11.0,1,5,96,6,0.505,10.0,-4,5,102,1.0,0.694
2025-08-03,고척,키움,롯데,10,0.293,31.0,-1,1,103,3,0.56,4.5,1,8,103,21.0,0.7
2025-08-03,광주,KIA,한화,5,0.505,10.0,2,2,99,1,0.608,0.0,-1,4,100,0.0,0.7
2025-08-03,대구,삼성,LG,8,0.485,12.0,-4,3,100,2,0.6,0.5,5,9,102,2.0,0.7
2025-08-03,잠실,두산,SSG,9,0.438,16.5,1,4,101,4,0.51,9.5,-1,6,100,6.5,0.7
2025-08-03,창원,NC,KT,7,0.5,10.5,2,6,97,6,0.5,10.5,-5,4,103,0.5,0.7
2025-08-05,대전,한화,KT,1,0.608,0.0,-1,4,100,6,0.5,10.5,-5,3,104,-10.0,0.706
2025-08-05,문학,SSG,삼성,4,0.515,9.0,1,7,101,8,0.48,12.5,-5,2,101,-1.0,0.706
2025-08-05,사직,롯데,KIA,3,0.564,4.0,2,8,104,5,0.505,10.0,2,2,99,-6.0,0.706
2025-08-05,잠실,LG,두산,2,0.604,0.0,6,9,103,9,0.433,17.0,-1,3,102,-10.0,0.706
2025-08-05,창원,NC,키움,7,0.5,10.5,2,6,98,10,0.29,31.5,-2,1,104,0.5,0.706
2025-08-06,대전,한화,KT,2,0.602,1.0,-2,3,101,6,0.505,10.5,1,3,105,-9.0,0.713
2025-08-06,문학,SSG,삼성,5,0.51,10.0,-1,6,102,8,0.485,12.5,1,3,102,0.0,0.713
2025-08-06,사직,롯데,KIA,3,0.559,5.0,-1,7,105,4,0.51,10.0,3,3,100,-5.0,0.713
2025-08-06,잠실,LG,두산,1,0.608,0.0,7,9,104,9,0.429,18.0,-2,3,103,-10.0,0.713
2025-08-06,창원,NC,키움,7,0.495,11.5,-1,6,99,10,0.297,31.5,1,2,105,1.5,0.713
2025-08-07,대전,한화,KT,1,0.606,0.0,1,4,102,6,0.5,10.5,-1,2,106,-10.0,0.719
2025-08-07,문학,SSG,삼성,4,0.515,9.0,1,7,103,8,0.48,12.5,-1,3,103,-1.0,0.719
2025-08-07,사직,롯데,KIA,3,0.563,4.0,1,7,106,5,0.505,10.0,-1,3,101,-6.0,0.719
2025-08-07,잠실,LG,두산,2,0.602,0.0,-1,8,105,9,0.434,17.0,1,4,104,-10.0,0.719
2025-08-07,창원,NC,키움,7,0.489,11.5,-2,5,100,10,0.304,30.5,2,3,106,1.5,0.719
2025-08-08,고척,키움,두산,10,0.311,30.5,3,4,107,9,0.43,18.0,-1,4,105,20.5,0.726
2025-08-08,사직,롯데,SSG,3,0.558,5.0,-1,6,107,5,0.51,10.0,-1,6,104,-5.0,0.726
2025-08-08,수원,KT,삼성,6,0.505,10.5,1,3,107,7,0.485,12.5,1,3,104,0.5,0.726
2025-08-08,잠실,LG,한화,1,0.606,0.0,1,8,106,2,0.6,1.0,-1,4,103,-10.0,0.726
2025-08-08,창원,NC,KIA,8,0.484,12.5,-3,4,101,4,0.51,10.0,1,4,102,2.5,0.726
2025-08-09,고척,키움,두산,10,0.308,31.5,-1,4,108,9,0.436,18.0,1,4,106,20.5,0.733
2025-08-09,사직,롯데,SSG,3,0.552,6.0,-2,5,108,4,0.515,10.0,1,6,105,-5.0,0.733
2025-08-09,수원,KT,삼성,6,0.5,11.5,-1,2,108,7,0.49,12.5,2,4,105,0.5,0.733
2025-08-09,잠실,LG,한화,1,0.61,0.0,2,9,107,2,0.594,2.0,-2,3,104,-11.0,0.733
2025-08-09,창원,NC,KIA,8,0.49,12.5,1,4,102,5,0.505,11.0,-1,4,103,1.5,0.733
2025-08-10,고척,키움,두산,10,0.305,32.5,-2,4,109,9,0.441,18.0,2,4,107,21.0,0.738
2025-08-10,사직,롯데,SSG,3,0.552,6.5,-2,5,108,4,0.515,10.5,1,6,105,-5.0,0.738
2025-08-10,수원,KT,삼성,6,0.505,11.5,1,3,109,8,0.486,13.5,-1,3,106,0.0,0.738
2025-08-10,잠실,LG,한화,1,0.613,0.0,3,9,108,2,0.588,3.0,-3,3,105,-11.5,0.738
2025-08-10,창원,NC,KIA,7,0.49,13.0,1,4,102,5,0.505,11.5,-1,4,103,1.5,0.738
2025-08-12,대구,삼성,KIA,8,0.481,13.5,-2,3,107,6,0.5,11.5,-2,4,104,3.0,0.744
2025-08-12,대전,한화,롯데,2,0.592,2.0,1,4,106,3,0.547,6.5,-3,4,109,-8.5,0.744
2025-08-12,문학,SSG,키움,4,0.52,9.5,2,6,106,10,0.311,31.5,1,5,110,-1.0,0.744
2025-08-12,수원,KT,LG,5,0.509,10.5,2,4,110,1,0.607,0.0,-1,8,109,0.0,0.744
2025-08-12,잠실,두산,NC,9,0.437,18.0,-1,4,108,7,0.495,12.0,2,5,103,7.5,0.744
2025-08-13,대구,삼성,KIA,8,0.477,14.5,-3,3,108,5,0.505,11.5,1,5,105,3.0,0.751
2025-08-13,대전,한화,롯데,2,0.596,2.0,2,5,107,3,0.542,7.5,-4,4,110,-9.5,0.751
2025-08-13,문학,SSG,키움,4,0.524,9.5,3,7,107,10,0.308,32.5,-1,5,111,-2.0,0.751
2025-08-13,수원,KT,LG,6,0.505,11.5,-1,4,111,1,0.611,0.0,1,8,110,0.0,0.751
2025-08-13,잠실,두산,NC,9,0.433,19.0,-2,4,109,7,0.5,12.0,3,5,104,7.5,0.751
2025-08-14,대구,삼성,KIA,8,0.472,15.0,-4,3,109,5,0.51,11.0,2,6,106,4.0,0.754
2025-08-14,대전,한화,롯데,2,0.6,1.5,3,5,108,3,0.537,8.0,-5,3,111,-9.5,0.754
2025-08-14,문학,SSG,키움,4,0.524,9.5,3,7,107,10,0.308,32.5,-1,5,111,-1.5,0.754
2025-08-14,수원,KT,LG,6,0.505,11.5,-1,4,111,1,0.611,0.0,1,8,110,0.5,0.754
2025-08-14,잠실,두산,NC,9,0.433,19.0,-2,4,109,7,0.5,12.0,3,5,104,8.0,0.754
2025-08-15,고척,키움,KT,10,0.315,32.0,1,5,112,6,0.505,11.5,-1,4,111,21.5,0.76
2025-08-15,문학,SSG,LG,4,0.519,10.0,-1,6,108,1,0.611,0.0,1,8,110,-0.5,0.76
2025-08-15,사직,롯데,삼성,3,0.532,8.5,-6,3,112,8,0.468,15.5,-5,3,110,-2.0,0.76
2025-08-15,잠실,두산,KIA,9,0.438,18.5,1,5,110,5,0.515,10.5,3,7,107,8.0,0.76
2025-08-15,창원,NC,한화,7,0.495,12.5,-1,5,105,2,0.604,1.0,4,5,109,2.0,0.76
2025-08-16,고척,키움,KT,10,0.321,32.0,2,6,113,6,0.5,12.5,-2,4,112,20.5,0.767
2025-08-16,문학,SSG,LG,4,0.514,11.0,-2,5,109,1,0.615,0.0,2,8,111,-0.5,0.767
2025-08-16,사직,롯데,삼성,3,0.527,9.5,-7,2,113,8,0.473,15.5,1,4,111,-2.0,0.767
2025-08-16,잠실,두산,KIA,9,0.443,18.5,2,5,111,5,0.51,11.5,-1,6,108,7.0,0.767
2025-08-16,창원,NC,한화,7,0.49,13.5,-2,4,106,2,0.607,1.0,5,6,110,2.0,0.767
2025-08-17,고척,키움,KT,10,0.327,31.0,3,7,114,6,0.495,12.5,-3,4,113,19.5,0.774
2025-08-17,문학,SSG,LG,4,0.519,10.0,1,6,110,1,0.609,0.0,-1,7,112,-1.5,0.774
2025-08-17,사직,롯데,삼성,3,0.523,9.5,-8,1,114,8,0.477,14.5,2,4,112,-2.0,0.774
2025-08-17,잠실,두산,KIA,9,0.449,17.5,3,6,112,5,0.505,11.5,-2,5,109,6.0,0.774
2025-08-17,창원,NC,한화,7,0.495,12.5,1,4,107,2,0.602,1.0,-1,6,111,1.0,0.774
2025-08-19,광주,KIA,키움,6,0.5,12.5,-3,4,110,10,0.324,32.0,-1,6,115,0.0,0.781
2025-08-19,대전,한화,두산,2,0.596,2.0,-2,5,112,9,0.454,17.5,4,7,113,-10.5,0.781
2025-08-19,수원,KT,SSG,5,0.5,12.5,1,5,114,4,0.514,11.0,-1,5,111,0.0,0.781
2025-08-19,잠실,LG,롯데,1,0.613,0.0,1,7,113,3,0.523,10.0,-8,1,115,-12.5,0.781
2025-08-19,창원,NC,삼성,7,0.5,12.5,2,5,108,8,0.477,15.0,2,4,113,0.0,0.781
2025-08-20,광주,KIA,키움,5,0.505,12.5,1,5,111,10,0.321,33.0,-2,5,116,0.0,0.787
2025-08-20,대전,한화,두산,2,0.591,3.0,-3,5,113,9,0.459,17.5,5,7,114,-9.5,0.787
2025-08-20,수원,KT,SSG,6,0.505,12.5,2,5,115,4,0.509,12.0,-2,5,112,0.0,0.787
2025-08-20,잠실,LG,롯데,1,0.616,0.0,2,7,114,3,0.518,11.0,-9,0,116,-12.5,0.787
2025-08-20,창원,NC,삼성,7,0.495,13.5,-1,5,109,8,0.482,15.0,3,4,114,1.0,0.787
2025-08-21,광주,KIA,키움,6,0.5,13.5,-1,4,112,10,0.327,33.0,1,5,117,0.0,0.794
2025-08-21,대전,한화,두산,2,0.586,4.0,-4,5,114,9,0.464,17.5,6,8,115,-9.5,0.794
2025-08-21,수원,KT,SSG,5,0.5,13.5,-1,5,116,3,0.514,12.0,1,5,113,0.0,0.794
2025-08-21,잠실,LG,롯데,1,0.619,0.0,3,8,115,4,0.513,12.0,-10,0,117,-13.5,0.794
2025-08-21,창원,NC,삼성,7,0.49,14.5,-2,5,110,8,0.487,15.0,4,4,115,1.0,0.794
2025-08-22,광주,KIA,LG,6,0.495,14.0,-2,4,113,1,0.619,0.0,3,7,116,0.0,0.801
2025-08-22,대구,삼성,키움,8,0.482,15.5,-1,4,116,10,0.333,32.5,2,6,118,1.5,0.801
2025-08-22,대전,한화,SSG,2,0.58,4.5,-5,5,115,3,0.518,11.5,2,6,114,-9.5,0.801
2025-08-22,잠실,두산,KT,9,0.468,17.0,7,8,116,5,0.496,14.0,-2,4,117,3.0,0.801
2025-08-22,창원,NC,롯데,7,0.495,14.0,1,6,111,4,0.513,12.0,-10,0,118,0.0,0.801
2025-08-23,광주,KIA,LG,7,0.491,15.0,-3,4,114,1,0.623,0.0,4,7,117,1.0,0.808
2025-08-23,대구,삼성,키움,8,0.487,15.5,1,5,117,10,0.33,33.5,-1,6,119,1.5,0.808
2025-08-23,대전,한화,SSG,2,0.575,5.5,-6,4,116,3,0.523,11.5,3,6,115,-8.5,0.808
2025-08-23,잠실,두산,KT,9,0.464,18.0,-1,7,117,5,0.5,14.0,1,5,118,4.0,0.808
2025-08-23,창원,NC,롯데,6,0.5,14.0,2,6,112,4,0.509,13.0,-11,0,119,0.0,0.808
2025-08-24,광주,KIA,LG,8,0.486,16.0,-4,3,115,1,0.626,0.0,5,7,118,2.0,0.815
2025-08-24,대구,삼성,키움,7,0.491,15.5,2,6,118,10,0.328,34.5,-2,5,120,1.5,0.815
2025-08-24,대전,한화,SSG,2,0.579,5.5,1,4,117,3,0.518,12.5,-1,5,116,-8.5,0.815
2025-08-24,잠실,두산,KT,9,0.46,19.0,-2,7,118,5,0.504,14.0,2,5,119,5.0,0.815
2025-08-24,창원,NC,롯데,4,0.505,14.0,3,6,113,6,0.504,14.0,-12,0,120,0.0,0.815
2025-08-26,고척,키움,한화,10,0.325,35.5,-3,5,121,2,0.583,5.5,2,4,118,21.5,0.822
2025-08-26,문학,SSG,KIA,3,0.513,13.5,-2,4,117,8,0.482,17.0,-5,2,116,-0.5,0.822
2025-08-26,사직,롯데,KT,5,0.509,14.0,1,1,121,4,0.509,14.0,3,5,120,0.0,0.822
2025-08-26,잠실,두산,삼성,9,0.456,20.0,-3,7,119,7,0.496,15.5,3,7,119,6.0,0.822
2025-08-26,창원,NC,LG,6,0.5,15.0,-1,5,114,1,0.629,0.0,6,8,119,1.0,0.822
2025-08-27,고척,키움,한화,10,0.322,35.5,-4,4,122,2,0.586,4.5,3,4,119,21.5,0.829
2025-08-27,문학,SSG,KIA,3,0.518,12.5,1,5,118,8,0.478,17.0,-6,1,117,-1.5,0.829
2025-08-27,사직,롯데,KT,4,0.513,13.0,2,2,122,6,0.504,14.0,-1,5,121,-1.0,0.829
2025-08-27,잠실,두산,삼성,9,0.452,20.0,-4,6,120,7,0.5,14.5,4,8,120,6.0,0.829
2025-08-27,창원,NC,LG,5,0.505,14.0,1,6,115,1,0.624,0.0,-1,7,120,0.0,0.829
2025-08-28,고척,키움,한화,10,0.319,36.5,-5,3,123,2,0.59,4.5,4,4,120,22.5,0.836
2025-08-28,문학,SSG,KIA,3,0.513,13.5,-1,5,119,8,0.482,17.0,1,2,118,-0.5,0.836
2025-08-28,사직,롯데,KT,5,0.508,14.0,-1,2,123,4,0.508,14.0,1,6,122,0.0,0.836
2025-08-28,잠실,두산,삼성,9,0.448,21.0,-5,5,121,6,0.504,14.5,5,8,121,7.0,0.836
2025-08-28,창원,NC,LG,7,0.5,15.0,-1,6,116,1,0.627,0.0,1,7,121,1.0,0.836
2025-08-29,대전,한화,삼성,2,0.593,4.5,5,5,121,6,0.5,15.5,-1,7,122,-10.5,0.843
2025-08-29,문학,SSG,NC,4,0.509,14.5,-2,4,120,7,0.495,16.0,-2,5,117,-0.5,0.843
2025-08-29,사직,롯데,두산,3,0.513,14.0,1,3,124,9,0.453,21.0,1,5,122,-1.0,0.843
2025-08-29,수원,KT,KIA,5,0.504,15.0,-1,6,123,8,0.487,17.0,2,3,119,0.0,0.843
2025-08-29,잠실,LG,키움,1,0.63,0.0,2,8,122,10,0.317,37.5,-6,2,124,-15.0,0.843
2025-08-30,대전,한화,삼성,2,0.588,4.5,-1,5,122,5,0.504,14.5,1,8,123,-10.0,0.85
2025-08-30,문학,SSG,NC,3,0.513,13.5,1,5,121,8,0.491,16.0,-3,4,118,-1.0,0.85
2025-08-30,사직,롯데,두산,4,0.508,14.0,-1,3,125,9,0.458,20.0,2,5,123,-0.5,0.85
2025-08-30,수원,KT,KIA,6,0.5,15.0,-2,5,124,7,0.491,16.0,3,4,120,0.5,0.85
2025-08-30,잠실,LG,키움,1,0.625,0.0,-1,7,123,10,0.322,36.5,1,3,125,-14.5,0.85
2025-08-31,대전,한화,삼성,2,0.583,5.5,-2,5,123,5,0.508,14.5,2,8,124,-9.0,0.857
2025-08-31,문학,SSG,NC,3,0.508,14.5,-1,5,122,7,0.496,16.0,1,5,119,0.0,0.857
2025-08-31,사직,롯데,두산,4,0.508,14.5,-1,3,126,9,0.458,20.5,2,4,124,0.0,0.857
2025-08-31,수원,KT,KIA,6,0.504,15.0,1,5,125,8,0.487,17.0,-1,3,121,0.5,0.857
2025-08-31,잠실,LG,키움,1,0.628,0.0,1,7,124,10,0.32,37.5,-1,3,126,-14.5,0.857
2025-09-02,대전,한화,KIA,2,0.579,5.5,-3,5,124,8,0.483,17.0,-2,3,122,-8.0,0.864
2025-09-02,문학,SSG,키움,3,0.513,13.5,1,5,123,10,0.325,36.5,1,3,127,0.0,0.864
2025-09-02,수원,KT,NC,6,0.508,14.0,2,6,126,7,0.491,16.0,-1,5,120,0.5,0.864
2025-09-02,잠실,LG,롯데,1,0.623,0.0,-1,6,125,4,0.512,13.5,1,4,127,-13.5,0.864
2025-09-03,광주,KIA,SSG,8,0.479,18.0,-3,3,123,3,0.517,13.5,2,5,124,3.5,0.869
2025-09-03,대구,삼성,키움,4,0.512,14.0,3,8,125,10,0.323,37.5,-1,2,128,-0.5,0.869
2025-09-03,대전,한화,NC,2,0.582,5.5,1,6,125,7,0.496,16.0,1,5,121,-9.0,0.869
2025-09-03,수원,KT,롯데,6,0.504,15.0,-1,6,127,5,0.508,14.5,-1,4,128,0.5,0.869
2025-09-04,광주,KIA,SSG,8,0.475,18.5,-4,3,124,3,0.521,13.0,3,5,125,4.0,0.875
2025-09-04,대구,삼성,키움,4,0.508,14.5,-1,8,126,10,0.328,37.0,1,3,129,0.0,0.875
2025-09-04,수원,KT,LG,5,0.508,14.5,1,6,128,1,0.626,0.0,1,7,126,0.0,0.875
2025-09-04,창원,NC,두산,7,0.491,16.5,-1,4,122,9,0.454,21.0,-1,3,125,2.0,0.875
2025-09-05,광주,KIA,KT,8,0.475,19.0,-4,3,124,6,0.504,15.5,-1,5,129,3.5,0.878
2025-09-05,대구,삼성,키움,4,0.508,15.0,-1,8,126,10,0.328,37.5,1,3,129,-0.5,0.878
2025-09-05,문학,SSG,롯데,3,0.521,13.5,3,5,125,5,0.504,15.5,-2,4,129,-2.0,0.878
2025-09-05,창원,NC,두산,7,0.487,17.5,-2,3,123,9,0.458,21.0,1,3,126,2.0,0.878
2025-09-06,대구,삼성,한화,4,0.512,14.5,1,8,127,2,0.585,5.5,2,7,126,-1.0,0.882
2025-09-06,문학,SSG,롯데,3,0.525,13.0,4,6,126,6,0.5,16.0,-3,4,130,-2.5,0.882
2025-09-06,잠실,두산,LG,9,0.463,20.5,2,4,127,1,0.629,0.0,2,7,127,5.0,0.882
2025-09-06,창원,NC,KIA,7,0.483,18.0,-3,3,124,8,0.475,19.0,-4,3,124,2.5,0.882
2025-09-07,대구,삼성,한화,4,0.508,15.0,-1,7,128,2,0.589,5.0,3,7,127,-0.5,0.885
2025-09-07,잠실,LG,SSG,1,0.629,0.0,2,7,127,3,0.525,13.0,4,6,126,-15.5,0.885
2025-09-07,창원,NC,KIA,8,0.479,18.5,-4,2,125,7,0.479,18.5,1,4,125,3.0,0.885
2025-09-09,고척,키움,LG,10,0.325,37.5,-1,3,130,1,0.624,0.0,-1,6,128,22.5,0.889
2025-09-09,광주,KIA,삼성,8,0.475,18.5,-1,4,126,4,0.512,14.0,1,7,129,3.5,0.889
2025-09-09,사직,롯데,한화,6,0.5,15.5,-3,4,130,2,0.584,5.0,-1,6,128,0.5,0.889
2025-09-09,수원,KT,두산,5,0.504,15.0,-1,5,129,9,0.463,20.0,2,4,127,0.0,0.889
2025-09-09,창원,NC,SSG,7,0.483,17.5,1,3,126,3,0.528,12.0,5,7,127,2.5,0.889
2025-09-10,광주,KIA,삼성,8,0.475,18.0,-1,4,126,4,0.512,13.5,1,7,129,4.0,0.893
2025-09-10,사직,롯데,한화,6,0.496,15.5,-4,3,131,2,0.587,4.0,1,6,129,1.5,0.893
2025-09-10,잠실,두산,LG,9,0.459,20.0,-1,4,128,1,0.619,0.0,-2,5,129,6.0,0.893
2025-09-10,창원,NC,SSG,7,0.483,17.0,1,3,126,3,0.528,11.5,5,7,127,3.0,0.893
2025-09-11,고척,키움,NC,10,0.331,37.0,1,4,131,7,0.488,17.0,2,4,127,22.5,0.899
2025-09-11,광주,KIA,롯데,8,0.48,18.0,1,5,127,6,0.492,16.5,-5,2,132,3.5,0.899
2025-09-11,대구,삼성,SSG,5,0.508,14.5,-1,6,130,3,0.524,12.5,-1,6,128,0.0,0.899
2025-09-11,잠실,LG,KT,1,0.622,0.0,1,6,130,4,0.508,14.5,1,5,130,-14.5,0.899
2025-09-12,광주,KIA,두산,8,0.476,18.0,-1,4,128,9,0.455,20.5,-2,4,129,3.5,0.904
2025-09-12,대전,한화,키움,2,0.591,3.5,2,6,130,10,0.336,36.0,2,5,132,-11.0,0.904
2025-09-12,잠실,LG,NC,1,0.617,0.0,-1,5,131,7,0.484,17.0,-1,4,128,-14.5,0.904
2025-09-13,대구,삼성,KT,5,0.504,14.5,-2,5,131,4,0.512,13.5,2,6,131,0.0,0.906
2025-09-13,대전,한화,키움,2,0.591,3.5,2,6,130,10,0.336,36.0,2,5,132,-11.0,0.906
2025-09-13,사직,롯데,SSG,6,0.496,15.5,1,3,133,3,0.528,11.5,1,7,129,1.0,0.906
2025-09-13,잠실,LG,KIA,1,0.617,0.0,-1,5,131,8,0.48,17.5,1,4,129,-14.5,0.906
2025-09-13,창원,NC,두산,7,0.484,17.0,-1,4,128,9,0.452,21.0,-3,4,130,2.5,0.906
2025-09-14,대구,삼성,KT,5,0.5,14.5,-3,5,132,4,0.516,12.5,3,6,132,0.0,0.912
2025-09-14,대전,한화,키움,2,0.594,2.5,3,6,131,10,0.333,36.0,-1,5,133,-12.0,0.912
2025-09-14,잠실,LG,KIA,1,0.612,0.0,-2,4,132,8,0.484,16.5,2,4,130,-14.5,0.912
2025-09-14,창원,NC,두산,7,0.488,16.0,1,4,129,9,0.448,21.0,-4,4,131,1.5,0.912
2025-09-15,대전,한화,키움,2,0.589,3.5,-1,6,132,10,0.338,36.0,1,6,134,-11.0,0.918
2025-09-16,광주,KIA,한화,8,0.48,17.5,-1,4,131,2,0.592,3.0,1,7,133,3.0,0.919
2025-09-16,대구,삼성,롯데,5,0.504,14.5,1,5,133,6,0.5,15.0,2,3,134,0.0,0.919
2025-09-16,수원,KT,LG,4,0.512,13.5,-1,6,133,1,0.615,0.0,1,5,133,-1.0,0.919
2025-09-16,잠실,두산,키움,9,0.444,22.0,-5,3,132,10,0.336,36.5,-1,5,135,7.5,0.919
2025-09-16,창원,NC,SSG,7,0.492,16.0,2,5,130,3,0.524,12.0,-1,7,130,1.5,0.919
2025-09-17,광주,KIA,한화,8,0.477,18.5,-2,4,132,2,0.595,3.0,2,8,134,4.0,0.926
2025-09-17,대구,삼성,롯데,5,0.508,14.5,2,5,134,6,0.496,16.0,-1,3,135,0.0,0.926
2025-09-17,수원,KT,LG,4,0.508,14.5,-2,6,134,1,0.618,0.0,2,5,134,0.0,0.926
