season,date,dow,home,away,stadium,crowd
2021,2021-09-22,수,롯데,삼성,사직,5058
2021,2021-09-22,수,두산,NC,잠실,0
2021,2021-09-22,수,한화,LG,한밭,2585
2021,2021-09-23,목,키움,NC,고척,0
2021,2021-09-23,목,KIA,두산,광주,840
2021,2021-09-23,목,SSG,롯데,문학,0
2021,2021-09-23,목,KT,한화,수원,0
2021,2021-09-23,목,LG,삼성,잠실,0
2021,2021-09-24,금,키움,NC,고척,0
2021,2021-09-24,금,KIA,두산,광주,883
2021,2021-09-24,금,SSG,롯데,문학,0
2021,2021-09-24,금,SSG,롯데,문학,0
2021,2021-09-24,금,KT,한화,수원,0
2021,2021-09-24,금,LG,삼성,잠실,0
2021,2021-09-25,토,키움,롯데,고척,0
2021,2021-09-25,토,KIA,SSG,광주,1925
2021,2021-09-25,토,삼성,NC,대구,6428
2021,2021-09-25,토,KT,LG,수원,0
2021,2021-09-25,토,두산,한화,잠실,0
2021,2021-09-26,일,키움,롯데,고척,0
2021,2021-09-26,일,KIA,SSG,광주,1809
2021,2021-09-26,일,삼성,NC,대구,5739
2021,2021-09-26,일,KT,LG,수원,0
2021,2021-09-26,일,두산,한화,잠실,0
2021,2021-09-28,화,삼성,SSG,대구,2389
2021,2021-09-28,화,KT,두산,수원,0
2021,2021-09-28,화,LG,롯데,잠실,0
2021,2021-09-28,화,NC,KIA,창원,893
2021,2021-09-28,화,한화,키움,한밭,919
2021,2021-09-29,수,KT,두산,수원,0
2021,2021-09-29,수,NC,KIA,창원,447
2021,2021-09-30,목,KIA,키움,광주,543
2021,2021-09-30,목,삼성,한화,대구,2676
2021,2021-09-30,목,롯데,KT,사직,1151
2021,2021-09-30,목,LG,두산,잠실,0
2021,2021-09-30,목,NC,SSG,창원,796
2021,2021-10-01,금,KIA,키움,광주,855
2021,2021-10-01,금,삼성,한화,대구,5966
2021,2021-10-01,금,롯데,KT,사직,930
2021,2021-10-01,금,롯데,KT,사직,1340
2021,2021-10-01,금,LG,두산,잠실,0
2021,2021-10-01,금,NC,SSG,창원,1374
2021,2021-10-02,토,키움,LG,고척,0
2021,2021-10-02,토,KIA,한화,광주,1891
2021,2021-10-02,토,SSG,KT,문학,0
2021,2021-10-02,토,롯데,NC,사직,3771
2021,2021-10-02,토,두산,삼성,잠실,0
2021,2021-10-03,일,키움,LG,고척,0
2021,2021-10-03,일,KIA,한화,광주,1810
2021,2021-10-03,일,SSG,KT,문학,0
2021,2021-10-03,일,롯데,NC,사직,3986
2021,2021-10-03,일,두산,삼성,잠실,0
2021,2021-10-05,화,키움,삼성,고척,0
2021,2021-10-05,화,롯데,KIA,사직,1867
2021,2021-10-05,화,KT,NC,수원,0
2021,2021-10-05,화,LG,SSG,잠실,0
2021,2021-10-05,화,한화,두산,한밭,1033
2021,2021-10-06,수,키움,삼성,고척,0
2021,2021-10-06,수,롯데,KIA,사직,3885
2021,2021-10-06,수,KT,NC,수원,0
2021,2021-10-06,수,LG,SSG,잠실,0
2021,2021-10-06,수,LG,SSG,잠실,0
2021,2021-10-06,수,한화,두산,한밭,1052
2021,2021-10-07,목,KIA,LG,광주,820
2021,2021-10-07,목,KT,키움,수원,0
2021,2021-10-07,목,두산,롯데,잠실,0
2021,2021-10-07,목,NC,삼성,창원,1067
2021,2021-10-07,목,한화,SSG,한밭,642
2021,2021-10-08,금,KIA,LG,광주,1249
2021,2021-10-08,금,두산,롯데,잠실,0
2021,2021-10-08,금,NC,삼성,창원,1885
2021,2021-10-08,금,한화,SSG,한밭,1211
2021,2021-10-09,토,SSG,롯데,문학,0
2021,2021-10-09,토,LG,KT,잠실,0
2021,2021-10-09,토,한화,KIA,한밭,2707
2021,2021-10-10,일,NC,두산,창원,2856
2021,2021-10-10,일,한화,KIA,한밭,2333
2021,2021-10-10,일,한화,KIA,한밭,1641
2021,2021-10-11,월,LG,KT,잠실,0
2021,2021-10-12,화,키움,NC,고척,0
2021,2021-10-12,화,KIA,삼성,광주,535
2021,2021-10-12,화,SSG,LG,문학,0
2021,2021-10-12,화,두산,KT,잠실,0
2021,2021-10-13,수,키움,NC,고척,0
2021,2021-10-13,수,KIA,삼성,광주,862
2021,2021-10-13,수,롯데,LG,사직,1629
2021,2021-10-13,수,두산,KT,잠실,0
2021,2021-10-14,목,키움,NC,고척,0
2021,2021-10-14,목,KIA,삼성,광주,727
2021,2021-10-14,목,롯데,LG,사직,1663
2021,2021-10-14,목,두산,KT,잠실,0
2021,2021-10-15,금,삼성,키움,대구,2745
2021,2021-10-15,금,롯데,LG,사직,1850
2021,2021-10-15,금,KT,KIA,수원,0
2021,2021-10-15,금,두산,NC,잠실,0
2021,2021-10-16,토,삼성,키움,대구,4418
2021,2021-10-16,토,삼성,키움,대구,4174
2021,2021-10-16,토,롯데,SSG,사직,2336
2021,2021-10-16,토,KT,한화,수원,0
2021,2021-10-16,토,두산,KIA,잠실,0
2021,2021-10-16,토,NC,LG,창원,2317
2021,2021-10-17,일,삼성,키움,대구,5668
2021,2021-10-17,일,롯데,SSG,사직,2257
2021,2021-10-17,일,롯데,SSG,사직,1264
2021,2021-10-17,일,KT,한화,수원,0
2021,2021-10-17,일,두산,KIA,잠실,0
2021,2021-10-17,일,두산,KIA,잠실,0
2021,2021-10-17,일,NC,LG,창원,2282
2021,2021-10-17,일,NC,LG,창원,1175
2021,2021-10-19,화,KIA,SSG,광주,595
2021,2021-10-19,화,삼성,두산,대구,2750
2021,2021-10-19,화,LG,키움,잠실,1624
2021,2021-10-19,화,NC,KT,창원,764
2021,2021-10-20,수,KIA,KT,광주,688
2021,2021-10-20,수,SSG,NC,문학,956
2021,2021-10-20,수,LG,키움,잠실,1606
2021,2021-10-21,목,KIA,한화,광주,963
2021,2021-10-21,목,SSG,두산,문학,1253
2021,2021-10-21,목,LG,키움,잠실,1617
2021,2021-10-22,금,삼성,KT,대구,5866
2021,2021-10-22,금,SSG,두산,문학,1631
2021,2021-10-22,금,롯데,한화,사직,1429
2021,2021-10-22,금,NC,KIA,창원,1079
2021,2021-10-23,토,삼성,KT,대구,8512
2021,2021-10-23,토,롯데,한화,사직,3051
2021,2021-10-23,토,두산,LG,잠실,3593
2021,2021-10-23,토,NC,KIA,창원,1579
2021,2021-10-23,토,NC,KIA,창원,1472
2021,2021-10-24,일,삼성,SSG,대구,8576
2021,2021-10-24,일,롯데,한화,사직,3167
2021,2021-10-24,일,KT,키움,수원,2145
2021,2021-10-24,일,두산,LG,잠실,2862
2021,2021-10-24,일,두산,LG,잠실,3254
2021,2021-10-24,일,NC,KIA,창원,1712
2021,2021-10-25,월,LG,롯데,잠실,3249
2021,2021-10-25,월,한화,키움,한밭,1014
2021,2021-10-26,화,두산,키움,잠실,2293
2021,2021-10-26,화,NC,SSG,창원,1091
2021,2021-10-26,화,한화,LG,한밭,1011
2021,2021-10-27,수,키움,삼성,고척,2569
2021,2021-10-27,수,SSG,두산,문학,2039
2021,2021-10-27,수,롯데,KIA,사직,1458
2021,2021-10-27,수,KT,NC,수원,1564
2021,2021-10-27,수,한화,LG,한밭,1125
2021,2021-10-28,목,SSG,두산,문학,2515
2021,2021-10-28,목,롯데,KIA,사직,1462
2021,2021-10-28,목,KT,NC,수원,622
2021,2021-10-28,목,KT,NC,수원,1144
2021,2021-10-28,목,한화,LG,한밭,1543
2021,2021-10-29,금,키움,KT,고척,1495
2021,2021-10-29,금,KIA,두산,광주,1883
2021,2021-10-29,금,롯데,LG,사직,2556
2021,2021-10-29,금,NC,삼성,창원,3309
2021,2021-10-30,토,KIA,키움,광주,3831
2021,2021-10-30,토,SSG,KT,문학,4484
2021,2021-10-30,토,롯데,LG,사직,5855
2021,2021-10-30,토,NC,삼성,창원,5061
2021,2021-10-30,토,한화,두산,한밭,3900
2022,2022-04-02,토,키움,롯데,고척,8257
2022,2022-04-02,토,KIA,LG,광주,16908
2022,2022-04-02,토,KT,삼성,수원,17057
2022,2022-04-02,토,두산,한화,잠실,16271
2022,2022-04-02,토,NC,SSG,창원,7814
2022,2022-04-03,일,키움,롯데,고척,6115
2022,2022-04-03,일,KIA,LG,광주,10290
2022,2022-04-03,일,KT,삼성,수원,10321
2022,2022-04-03,일,두산,한화,잠실,11345
2022,2022-04-03,일,NC,SSG,창원,4808
2022,2022-04-05,화,키움,LG,고척,2298
2022,2022-04-05,화,KIA,한화,광주,2840
2022,2022-04-05,화,KT,SSG,수원,2055
2022,2022-04-05,화,두산,삼성,잠실,4109
2022,2022-04-05,화,NC,롯데,창원,3246
2022,2022-04-06,수,키움,LG,고척,2304
2022,2022-04-06,수,KIA,한화,광주,3117
2022,2022-04-06,수,KT,SSG,수원,2094
2022,2022-04-06,수,두산,삼성,잠실,4161
2022,2022-04-06,수,NC,롯데,창원,3000
2022,2022-04-07,목,키움,LG,고척,2055
2022,2022-04-07,목,KIA,한화,광주,2773
2022,2022-04-07,목,KT,SSG,수원,2530
2022,2022-04-07,목,두산,삼성,잠실,4055
2022,2022-04-07,목,NC,롯데,창원,3017
2022,2022-04-08,금,삼성,키움,대구,9244
2022,2022-04-08,금,SSG,KIA,문학,15615
2022,2022-04-08,금,롯데,두산,사직,8860
2022,2022-04-08,금,LG,NC,잠실,10623
2022,2022-04-08,금,한화,KT,한밭,5520
2022,2022-04-09,토,삼성,키움,대구,13059
2022,2022-04-09,토,SSG,KIA,문학,21005
2022,2022-04-09,토,롯데,두산,사직,13045
2022,2022-04-09,토,LG,NC,잠실,14328
2022,2022-04-09,토,한화,KT,한밭,6538
2022,2022-04-10,일,삼성,키움,대구,11610
2022,2022-04-10,일,SSG,KIA,문학,17849
2022,2022-04-10,일,롯데,두산,사직,11646
2022,2022-04-10,일,LG,NC,잠실,13095
2022,2022-04-10,일,한화,KT,한밭,5735
2022,2022-04-12,화,키움,NC,고척,774
2022,2022-04-12,화,KIA,롯데,광주,3654
2022,2022-04-12,화,삼성,한화,대구,4047
2022,2022-04-12,화,KT,두산,수원,2450
2022,2022-04-12,화,LG,SSG,잠실,6028
2022,2022-04-13,수,키움,NC,고척,893
2022,2022-04-13,수,삼성,한화,대구,2156
2022,2022-04-13,수,LG,SSG,잠실,4547
2022,2022-04-14,목,키움,NC,고척,1020
2022,2022-04-14,목,KIA,롯데,광주,3838
2022,2022-04-14,목,삼성,한화,대구,2869
2022,2022-04-14,목,KT,두산,수원,2241
2022,2022-04-14,목,LG,SSG,잠실,6500
2022,2022-04-15,금,SSG,삼성,문학,9441
2022,2022-04-15,금,롯데,KT,사직,4610
2022,2022-04-15,금,두산,키움,잠실,4423
2022,2022-04-15,금,NC,KIA,창원,3002
2022,2022-04-15,금,한화,LG,한밭,3320
2022,2022-04-16,토,SSG,삼성,문학,16037
2022,2022-04-16,토,롯데,KT,사직,10639
2022,2022-04-16,토,두산,키움,잠실,9737
2022,2022-04-16,토,NC,KIA,창원,4580
2022,2022-04-16,토,한화,LG,한밭,8112
2022,2022-04-17,일,SSG,삼성,문학,15104
2022,2022-04-17,일,롯데,KT,사직,9231
2022,2022-04-17,일,두산,키움,잠실,8762
2022,2022-04-17,일,NC,KIA,창원,3902
2022,2022-04-17,일,한화,LG,한밭,6566
2022,2022-04-19,화,KIA,두산,광주,2658
2022,2022-04-19,화,SSG,키움,문학,5931
2022,2022-04-19,화,롯데,한화,사직,4053
2022,2022-04-19,화,LG,KT,잠실,4537
2022,2022-04-19,화,NC,삼성,창원,1725
2022,2022-04-20,수,KIA,두산,광주,4010
2022,2022-04-20,수,SSG,키움,문학,5061
2022,2022-04-20,수,롯데,한화,사직,4340
2022,2022-04-20,수,LG,KT,잠실,4595
2022,2022-04-20,수,NC,삼성,창원,2104
2022,2022-04-21,목,KIA,두산,광주,3474
2022,2022-04-21,목,SSG,키움,문학,8080
2022,2022-04-21,목,롯데,한화,사직,3306
2022,2022-04-21,목,LG,KT,잠실,4410
2022,2022-04-21,목,NC,삼성,창원,1675
2022,2022-04-22,금,키움,KIA,고척,4289
2022,2022-04-22,금,삼성,롯데,대구,7951
2022,2022-04-22,금,KT,NC,수원,2276
2022,2022-04-22,금,두산,LG,잠실,8472
2022,2022-04-22,금,한화,SSG,한밭,3146
2022,2022-04-23,토,키움,KIA,고척,8338
2022,2022-04-23,토,삼성,롯데,대구,14983
2022,2022-04-23,토,KT,NC,수원,8255
2022,2022-04-23,토,두산,LG,잠실,17799
2022,2022-04-23,토,한화,SSG,한밭,7514
2022,2022-04-24,일,키움,KIA,고척,7406
2022,2022-04-24,일,삼성,롯데,대구,12782
2022,2022-04-24,일,KT,NC,수원,5719
2022,2022-04-24,일,두산,LG,잠실,14848
2022,2022-04-24,일,한화,SSG,한밭,6612
2022,2022-04-26,화,삼성,LG,대구,3920
2022,2022-04-26,화,롯데,SSG,사직,2731
2022,2022-04-26,화,KT,KIA,수원,6277
2022,2022-04-26,화,두산,NC,잠실,3644
2022,2022-04-26,화,한화,키움,한밭,2647
2022,2022-04-27,수,삼성,LG,대구,5063
2022,2022-04-27,수,롯데,SSG,사직,6831
2022,2022-04-27,수,KT,KIA,수원,6123
2022,2022-04-27,수,두산,NC,잠실,3450
2022,2022-04-27,수,한화,키움,한밭,3459
2022,2022-04-28,목,삼성,LG,대구,5279
2022,2022-04-28,목,롯데,SSG,사직,7126
2022,2022-04-28,목,KT,KIA,수원,6111
2022,2022-04-28,목,두산,NC,잠실,5223
2022,2022-04-28,목,한화,키움,한밭,3531
2022,2022-04-29,금,키움,KT,고척,1770
2022,2022-04-29,금,KIA,삼성,광주,7487
2022,2022-04-29,금,SSG,두산,문학,10306
2022,2022-04-29,금,LG,롯데,잠실,15681
2022,2022-04-29,금,NC,한화,창원,3405
2022,2022-04-30,토,키움,KT,고척,4075
2022,2022-04-30,토,KIA,삼성,광주,11159
2022,2022-04-30,토,SSG,두산,문학,20094
2022,2022-04-30,토,LG,롯데,잠실,23018
2022,2022-04-30,토,NC,한화,창원,6045
2022,2022-05-01,일,키움,KT,고척,3213
2022,2022-05-01,일,KIA,삼성,광주,11555
2022,2022-05-01,일,SSG,두산,문학,18130
2022,2022-05-01,일,LG,롯데,잠실,20513
2022,2022-05-01,일,NC,한화,창원,5185
2022,2022-05-03,화,KIA,키움,광주,5277
2022,2022-05-03,화,삼성,NC,대구,5728
2022,2022-05-03,화,SSG,한화,문학,9110
2022,2022-05-03,화,KT,롯데,수원,6251
2022,2022-05-03,화,LG,두산,잠실,10124
2022,2022-05-04,수,KIA,키움,광주,11234
2022,2022-05-04,수,삼성,NC,대구,8712
2022,2022-05-04,수,SSG,한화,문학,11331
2022,2022-05-04,수,KT,롯데,수원,7532
2022,2022-05-04,수,LG,두산,잠실,14480
2022,2022-05-05,목,KIA,키움,광주,16072
2022,2022-05-05,목,삼성,NC,대구,20938
2022,2022-05-05,목,SSG,한화,문학,23000
2022,2022-05-05,목,KT,롯데,수원,20000
2022,2022-05-05,목,LG,두산,잠실,24012
2022,2022-05-06,금,키움,SSG,고척,4627
2022,2022-05-06,금,롯데,삼성,사직,22990
2022,2022-05-06,금,두산,KT,잠실,8709
2022,2022-05-06,금,NC,LG,창원,5883
2022,2022-05-06,금,한화,KIA,한밭,10305
2022,2022-05-07,토,키움,SSG,고척,5637
2022,2022-05-07,토,롯데,삼성,사직,22990
2022,2022-05-07,토,두산,KT,잠실,10546
2022,2022-05-07,토,NC,LG,창원,5585
2022,2022-05-07,토,한화,KIA,한밭,11114
2022,2022-05-08,일,키움,SSG,고척,4765
2022,2022-05-08,일,롯데,삼성,사직,16456
2022,2022-05-08,일,두산,KT,잠실,7124
2022,2022-05-08,일,NC,LG,창원,3642
2022,2022-05-08,일,한화,KIA,한밭,7918
2022,2022-05-10,화,키움,두산,고척,3564
2022,2022-05-10,화,KIA,KT,광주,5240
2022,2022-05-10,화,삼성,SSG,대구,5088
2022,2022-05-10,화,롯데,NC,사직,8521
2022,2022-05-10,화,LG,한화,잠실,7270
2022,2022-05-11,수,키움,두산,고척,2641
2022,2022-05-11,수,KIA,KT,광주,6542
2022,2022-05-11,수,삼성,SSG,대구,4786
2022,2022-05-11,수,롯데,NC,사직,7761
2022,2022-05-11,수,LG,한화,잠실,8064
2022,2022-05-12,목,키움,두산,고척,2649
2022,2022-05-12,목,KIA,KT,광주,5224
2022,2022-05-12,목,삼성,SSG,대구,5541
2022,2022-05-12,목,롯데,NC,사직,8782
2022,2022-05-12,목,LG,한화,잠실,8620
2022,2022-05-13,금,SSG,NC,문학,8121
2022,2022-05-13,금,KT,키움,수원,4246
2022,2022-05-13,금,LG,KIA,잠실,19411
2022,2022-05-13,금,한화,롯데,한밭,6773
2022,2022-05-14,토,삼성,두산,대구,17161
2022,2022-05-14,토,SSG,NC,문학,15131
2022,2022-05-14,토,KT,키움,수원,10061
2022,2022-05-14,토,LG,KIA,잠실,24132
2022,2022-05-14,토,한화,롯데,한밭,10860
2022,2022-05-15,일,삼성,두산,대구,14754
2022,2022-05-15,일,SSG,NC,문학,11414
2022,2022-05-15,일,KT,키움,수원,6587
2022,2022-05-15,일,LG,KIA,잠실,23097
2022,2022-05-15,일,한화,롯데,한밭,8154
2022,2022-05-17,화,롯데,KIA,사직,9055
2022,2022-05-17,화,KT,LG,수원,5600
2022,2022-05-17,화,두산,SSG,잠실,5743
2022,2022-05-17,화,NC,키움,창원,2420
2022,2022-05-17,화,한화,삼성,한밭,3941
2022,2022-05-18,수,롯데,KIA,사직,9885
2022,2022-05-18,수,KT,LG,수원,5106
2022,2022-05-18,수,두산,SSG,잠실,5586
2022,2022-05-18,수,NC,키움,창원,2526
2022,2022-05-18,수,한화,삼성,한밭,4107
2022,2022-05-19,목,롯데,KIA,사직,10396
2022,2022-05-19,목,KT,LG,수원,5234
2022,2022-05-19,목,두산,SSG,잠실,7360
2022,2022-05-19,목,NC,키움,창원,2686
2022,2022-05-19,목,한화,삼성,한밭,4014
2022,2022-05-20,금,키움,한화,고척,3080
2022,2022-05-20,금,KIA,NC,광주,9135
2022,2022-05-20,금,삼성,KT,대구,9838
2022,2022-05-20,금,SSG,LG,문학,13904
2022,2022-05-20,금,두산,롯데,잠실,15486
2022,2022-05-21,토,키움,한화,고척,6689
2022,2022-05-21,토,KIA,NC,광주,15565
2022,2022-05-21,토,삼성,KT,대구,15676
2022,2022-05-21,토,SSG,LG,문학,21315
2022,2022-05-21,토,두산,롯데,잠실,20588
2022,2022-05-22,일,키움,한화,고척,5330
2022,2022-05-22,일,KIA,NC,광주,16282
2022,2022-05-22,일,삼성,KT,대구,11507
2022,2022-05-22,일,SSG,LG,문학,18157
2022,2022-05-22,일,두산,롯데,잠실,19143
2022,2022-05-24,화,삼성,KIA,대구,7081
2022,2022-05-24,화,SSG,롯데,문학,11996
2022,2022-05-24,화,LG,키움,잠실,6074
2022,2022-05-24,화,NC,KT,창원,1686
2022,2022-05-24,화,한화,두산,한밭,3172
2022,2022-05-25,수,삼성,KIA,대구,8000
2022,2022-05-25,수,SSG,롯데,문학,9890
2022,2022-05-25,수,LG,키움,잠실,6937
2022,2022-05-25,수,NC,KT,창원,2428
2022,2022-05-25,수,한화,두산,한밭,5253
2022,2022-05-26,목,삼성,KIA,대구,7568
2022,2022-05-26,목,SSG,롯데,문학,13672
2022,2022-05-26,목,LG,키움,잠실,6655
2022,2022-05-26,목,NC,KT,창원,1728
2022,2022-05-26,목,한화,두산,한밭,4638
2022,2022-05-27,금,KIA,SSG,광주,10208
2022,2022-05-27,금,롯데,키움,사직,11008
2022,2022-05-27,금,KT,한화,수원,6090
2022,2022-05-27,금,LG,삼성,잠실,13775
2022,2022-05-27,금,NC,두산,창원,3328
2022,2022-05-28,토,KIA,SSG,광주,12245
2022,2022-05-28,토,롯데,키움,사직,13820
2022,2022-05-28,토,KT,한화,수원,11494
2022,2022-05-28,토,LG,삼성,잠실,21100
2022,2022-05-28,토,NC,두산,창원,7638
2022,2022-05-29,일,KIA,SSG,광주,12595
2022,2022-05-29,일,롯데,키움,사직,12038
2022,2022-05-29,일,KT,한화,수원,9503
2022,2022-05-29,일,LG,삼성,잠실,17435
2022,2022-05-29,일,NC,두산,창원,3979
2022,2022-05-31,화,키움,삼성,고척,4100
2022,2022-05-31,화,SSG,KT,문학,7883
2022,2022-05-31,화,롯데,LG,사직,7815
2022,2022-05-31,화,두산,KIA,잠실,18194
2022,2022-05-31,화,한화,NC,한밭,4269
2022,2022-06-01,수,키움,삼성,고척,7181
2022,2022-06-01,수,SSG,KT,문학,15288
2022,2022-06-01,수,롯데,LG,사직,11093
2022,2022-06-01,수,두산,KIA,잠실,23244
2022,2022-06-01,수,한화,NC,한밭,6851
2022,2022-06-02,목,키움,삼성,고척,2477
2022,2022-06-02,목,SSG,KT,문학,5525
2022,2022-06-02,목,롯데,LG,사직,8384
2022,2022-06-02,목,두산,KIA,잠실,11029
2022,2022-06-02,목,한화,NC,한밭,3003
2022,2022-06-03,금,삼성,두산,대구,8600
2022,2022-06-03,금,KT,KIA,수원,10749
2022,2022-06-03,금,LG,SSG,잠실,9487
2022,2022-06-03,금,NC,롯데,창원,9544
2022,2022-06-03,금,한화,키움,한밭,4166
2022,2022-06-04,토,삼성,두산,대구,16425
2022,2022-06-04,토,KT,KIA,수원,20000
2022,2022-06-04,토,LG,SSG,잠실,16345
2022,2022-06-04,토,NC,롯데,창원,11736
2022,2022-06-04,토,한화,키움,한밭,9140
2022,2022-06-05,일,KT,KIA,수원,20000
2022,2022-06-05,일,LG,SSG,잠실,14964
2022,2022-06-07,화,키움,KT,고척,1904
2022,2022-06-07,화,롯데,삼성,사직,4680
2022,2022-06-07,화,두산,한화,잠실,4702
2022,2022-06-07,화,NC,SSG,창원,2158
2022,2022-06-08,수,키움,KT,고척,1342
2022,2022-06-08,수,KIA,LG,광주,6812
2022,2022-06-08,수,롯데,삼성,사직,4733
2022,2022-06-08,수,두산,한화,잠실,4882
2022,2022-06-08,수,NC,SSG,창원,2316
2022,2022-06-09,목,키움,KT,고척,1414
2022,2022-06-09,목,KIA,LG,광주,7606
2022,2022-06-09,목,롯데,삼성,사직,5236
2022,2022-06-09,목,두산,한화,잠실,6612
2022,2022-06-09,목,NC,SSG,창원,3010
2022,2022-06-10,금,KIA,키움,광주,8951
2022,2022-06-10,금,삼성,NC,대구,10012
2022,2022-06-10,금,SSG,한화,문학,9958
2022,2022-06-10,금,롯데,KT,사직,4902
2022,2022-06-10,금,LG,두산,잠실,11791
2022,2022-06-11,토,KIA,키움,광주,16267
2022,2022-06-11,토,삼성,NC,대구,14155
2022,2022-06-11,토,SSG,한화,문학,20078
2022,2022-06-11,토,롯데,KT,사직,10087
2022,2022-06-11,토,LG,두산,잠실,19035
2022,2022-06-12,일,KIA,키움,광주,14849
2022,2022-06-12,일,삼성,NC,대구,10614
2022,2022-06-12,일,SSG,한화,문학,15128
2022,2022-06-12,일,롯데,KT,사직,5997
2022,2022-06-12,일,LG,두산,잠실,15235
2022,2022-06-14,화,키움,두산,고척,2536
2022,2022-06-14,화,KT,SSG,수원,3108
2022,2022-06-14,화,LG,삼성,잠실,6824
2022,2022-06-15,수,키움,두산,고척,2062
2022,2022-06-15,수,KT,SSG,수원,3596
2022,2022-06-15,수,LG,삼성,잠실,6328
2022,2022-06-15,수,NC,KIA,창원,3444
2022,2022-06-15,수,한화,롯데,한밭,3403
2022,2022-06-16,목,키움,두산,고척,2349
2022,2022-06-16,목,KT,SSG,수원,4355
2022,2022-06-16,목,LG,삼성,잠실,8976
2022,2022-06-16,목,NC,KIA,창원,4547
2022,2022-06-16,목,한화,롯데,한밭,3640
2022,2022-06-17,금,키움,LG,고척,4608
2022,2022-06-17,금,KIA,삼성,광주,8865
2022,2022-06-17,금,롯데,SSG,사직,5687
2022,2022-06-17,금,두산,KT,잠실,4898
2022,2022-06-17,금,NC,한화,창원,3678
2022,2022-06-18,토,키움,LG,고척,8705
2022,2022-06-18,토,KIA,삼성,광주,14825
2022,2022-06-18,토,롯데,SSG,사직,10173
2022,2022-06-18,토,두산,KT,잠실,9033
2022,2022-06-18,토,NC,한화,창원,7205
2022,2022-06-19,일,키움,LG,고척,7849
2022,2022-06-19,일,KIA,삼성,광주,9977
2022,2022-06-19,일,롯데,SSG,사직,6314
2022,2022-06-19,일,두산,KT,잠실,6966
2022,2022-06-19,일,NC,한화,창원,4605
2022,2022-06-21,화,KIA,롯데,광주,5956
2022,2022-06-21,화,삼성,키움,대구,5936
2022,2022-06-21,화,SSG,두산,문학,8067
2022,2022-06-21,화,KT,NC,수원,2292
2022,2022-06-21,화,LG,한화,잠실,7317
2022,2022-06-22,수,KIA,롯데,광주,8754
2022,2022-06-22,수,삼성,키움,대구,6515
2022,2022-06-22,수,SSG,두산,문학,9261
2022,2022-06-22,수,KT,NC,수원,2866
2022,2022-06-22,수,LG,한화,잠실,8200
2022,2022-06-23,목,KIA,롯데,광주,5909
2022,2022-06-23,목,삼성,키움,대구,4959
2022,2022-06-24,금,SSG,NC,문학,11040
2022,2022-06-24,금,롯데,키움,사직,3769
2022,2022-06-24,금,KT,LG,수원,7021
2022,2022-06-24,금,두산,KIA,잠실,14470
2022,2022-06-24,금,한화,삼성,한밭,4132
2022,2022-06-25,토,SSG,NC,문학,17058
2022,2022-06-25,토,롯데,키움,사직,8922
2022,2022-06-25,토,KT,LG,수원,13557
2022,2022-06-25,토,두산,KIA,잠실,22093
